tiempo_ms,adc,voltaje
4728717,562,0.45
4728817,566,0.46
4728917,550,0.44
4729017,543,0.44
4729117,562,0.45
4729217,563,0.45
4729317,562,0.45
4729417,548,0.44
4729517,543,0.44
4729617,571,0.46
4729717,577,0.46
4729817,561,0.45
4729917,560,0.45
4730017,545,0.44
4730117,560,0.45
4730217,560,0.45
4730317,560,0.45
4730417,560,0.45
4730517,558,0.45
4730617,569,0.46
4730717,560,0.45
4730817,564,0.45
4730917,562,0.45
4731017,548,0.44
4731117,562,0.45
4731217,558,0.45
4731317,568,0.46
4731417,560,0.45
4731517,566,0.46
4731617,548,0.44
4731717,562,0.45
4731817,562,0.45
4731917,562,0.45
4732017,557,0.45
4732117,560,0.45
4732217,562,0.45
4732317,560,0.45
4732417,543,0.44
4732517,560,0.45
4732617,560,0.45
4732717,549,0.44
4732817,562,0.45
4732917,574,0.46
4733017,561,0.45
4733117,543,0.44
4733217,561,0.45
4733317,560,0.45
4733417,561,0.45
4733517,576,0.46
4733617,564,0.45
4733717,561,0.45
4733817,560,0.45
4733917,548,0.44
4734017,562,0.45
4734117,561,0.45
4734217,572,0.46
4734317,545,0.44
4734417,562,0.45
4734517,562,0.45
4734617,562,0.45
4734717,564,0.45
4734817,572,0.46
4734917,561,0.45
4735017,573,0.46
4735117,560,0.45
4735217,560,0.45
4735317,560,0.45
4735417,563,0.45
4735517,561,0.45
4735617,566,0.46
4735717,562,0.45
4735817,562,0.45
4735917,569,0.46
4736017,563,0.45
4736117,562,0.45
4736217,562,0.45
4736317,557,0.45
4736417,562,0.45
4736517,562,0.45
4736617,570,0.46
4736717,560,0.45
4736817,560,0.45
4736917,560,0.45
4737017,559,0.45
4737117,573,0.46
4737217,563,0.45
4737317,565,0.46
4737417,558,0.45
4737517,560,0.45
4737617,560,0.45
4737717,545,0.44
4737817,563,0.45
4737917,565,0.46
4738017,559,0.45
4738117,545,0.44
4738217,565,0.46
4738317,566,0.46
4738417,561,0.45
4738517,562,0.45
4738617,552,0.44
4738717,562,0.45
4738817,556,0.45
4738917,569,0.46
4739017,556,0.45
4739117,560,0.45
4739217,569,0.46
4739317,548,0.44
4739417,570,0.46
4739517,572,0.46
4739617,576,0.46
4739717,568,0.46
4739817,568,0.46
4739917,562,0.45
4740017,548,0.44
4740117,560,0.45
4740217,559,0.45
4740317,572,0.46
4740417,559,0.45
4740517,569,0.46
4740617,569,0.46
4740717,560,0.45
4740817,562,0.45
4740917,561,0.45
4741017,548,0.44
4741117,562,0.45
4741217,549,0.44
4741317,562,0.45
4741417,559,0.45
4741517,552,0.44
4741617,548,0.44
4741717,571,0.46
4741817,562,0.45
4741917,563,0.45
4742017,562,0.45
4742117,569,0.46
4742217,562,0.45
4742317,562,0.45
4742417,563,0.45
4742517,561,0.45
4742617,562,0.45
4742717,560,0.45
4742817,557,0.45
4742917,575,0.46
4743017,559,0.45
4743117,576,0.46
4743217,562,0.45
4743317,574,0.46
4743417,573,0.46
4743517,562,0.45
4743617,570,0.46
4743717,560,0.45
4743817,560,0.45
4743917,567,0.46
4744017,562,0.45
4744117,560,0.45
4744217,559,0.45
4744317,561,0.45
4744417,573,0.46
4744517,566,0.46
4744617,548,0.44
4744717,576,0.46
4744817,545,0.44
4744917,567,0.46
4745017,562,0.45
4745117,562,0.45
4745217,576,0.46
4745317,561,0.45
4745417,548,0.44
4745517,562,0.45
4745617,568,0.46
4745717,562,0.45
4745817,568,0.46
4745917,561,0.45
4746017,561,0.45
4746117,562,0.45
4746217,573,0.46
4746317,561,0.45
4746417,543,0.44
4746517,560,0.45
4746617,562,0.45
4746717,545,0.44
4746817,563,0.45
4746917,571,0.46
4747017,560,0.45
4747117,561,0.45
4747217,571,0.46
4747317,560,0.45
4747417,560,0.45
4747517,562,0.45
4747617,558,0.45
4747717,560,0.45
4747817,560,0.45
4747917,565,0.46
4748017,563,0.45
4748117,563,0.45
4748217,576,0.46
4748317,569,0.46
4748417,560,0.45
4748517,559,0.45
4748617,544,0.44
4748717,560,0.45
4748817,562,0.45
4748917,559,0.45
4749017,550,0.44
4749117,573,0.46
4749217,558,0.45
4749317,561,0.45
4749417,559,0.45
4749517,562,0.45
4749617,572,0.46
4749717,559,0.45
4749817,562,0.45
4749917,563,0.45
4750017,560,0.45
4750117,562,0.45
4750217,560,0.45
4750317,543,0.44
4750417,563,0.45
4750517,562,0.45
4750617,562,0.45
4750717,557,0.45
4750817,562,0.45
4750917,562,0.45
4751017,560,0.45
4751117,562,0.45
4751217,559,0.45
4751317,561,0.45
4751417,544,0.44
4751517,557,0.45
4751617,561,0.45
4751717,562,0.45
4751817,557,0.45
4751917,562,0.45
4752017,545,0.44
4752117,569,0.46
4752217,573,0.46
4752317,564,0.45
4752417,560,0.45
4752517,574,0.46
4752617,548,0.44
4752717,559,0.45
4752817,560,0.45
4752917,560,0.45
4753017,570,0.46
4753117,562,0.45
4753217,563,0.45
4753317,562,0.45
4753417,553,0.45
4753517,572,0.46
4753617,558,0.45
4753717,559,0.45
4753817,562,0.45
4753917,570,0.46
4754017,572,0.46
4754117,560,0.45
4754217,562,0.45
4754317,565,0.46
4754417,562,0.45
4754517,562,0.45
4754617,562,0.45
4754717,570,0.46
4754817,560,0.45
4754917,561,0.45
4755017,569,0.46
4755117,562,0.45
4755217,568,0.46
4755317,566,0.46
4755417,548,0.44
4755517,570,0.46
4755617,557,0.45
4755717,562,0.45
4755817,560,0.45
4755917,573,0.46
4756017,567,0.46
4756117,562,0.45
4756217,569,0.46
4756317,562,0.45
4756417,560,0.45
4756517,560,0.45
4756617,573,0.46
4756717,560,0.45
4756817,560,0.45
4756917,562,0.45
4757017,560,0.45
4757117,573,0.46
4757217,573,0.46
4757317,565,0.46
4757417,561,0.45
4757517,560,0.45
4757617,573,0.46
4757717,566,0.46
4757817,556,0.45
4757917,563,0.45
4758017,545,0.44
4758117,560,0.45
4758217,590,0.48
4758317,560,0.45
4758417,566,0.46
4758517,562,0.45
4758617,562,0.45
4758717,559,0.45
4758817,548,0.44
4758917,558,0.45
4759017,570,0.46
4759117,560,0.45
4759217,559,0.45
4759317,560,0.45
4759417,561,0.45
4759517,545,0.44
4759617,572,0.46
4759717,560,0.45
4759817,541,0.44
4759917,571,0.46
4760017,563,0.45
4760117,561,0.45
4760217,575,0.46
4760317,562,0.45
4760417,559,0.45
4760517,569,0.46
4760617,561,0.45
4760717,571,0.46
4760817,572,0.46
4760917,562,0.45
4761017,559,0.45
4761117,575,0.46
4761217,575,0.46
4761317,556,0.45
4761417,543,0.44
4761517,565,0.46
4761617,548,0.44
4761717,550,0.44
4761817,559,0.45
4761917,568,0.46
4762017,562,0.45
4762117,543,0.44
4762217,562,0.45
4762317,567,0.46
4762417,562,0.45
4762517,562,0.45
4762617,558,0.45
4762717,569,0.46
4762817,562,0.45
4762917,548,0.44
4763017,556,0.45
4763117,541,0.44
4763217,560,0.45
4763317,560,0.45
4763417,545,0.44
4763517,560,0.45
4763617,569,0.46
4763717,568,0.46
4763817,566,0.46
4763917,566,0.46
4764017,559,0.45
4764117,573,0.46
4764217,560,0.45
4764317,548,0.44
4764417,560,0.45
4764517,560,0.45
4764617,575,0.46
4764717,564,0.45
4764817,562,0.45
4764917,573,0.46
4765017,560,0.45
4765117,564,0.45
4765217,560,0.45
4765317,562,0.45
4765417,544,0.44
4765517,559,0.45
4765617,571,0.46
4765717,561,0.45
4765817,563,0.45
4765917,566,0.46
4766017,566,0.46
4766117,566,0.46
4766217,560,0.45
4766317,560,0.45
4766417,560,0.45
4766517,563,0.45
4766617,559,0.45
4766717,576,0.46
4766817,560,0.45
4766917,548,0.44
4767017,567,0.46
4767117,545,0.44
4767217,560,0.45
4767317,562,0.45
4767417,575,0.46
4767517,573,0.46
4767617,575,0.46
4767717,560,0.45
4767817,557,0.45
4767917,555,0.45
4768017,560,0.45
4768117,556,0.45
4768217,560,0.45
4768317,560,0.45
4768417,543,0.44
4768517,562,0.45
4768617,569,0.46
4768717,565,0.46
4768817,569,0.46
4768917,561,0.45
4769017,560,0.45
4769117,559,0.45
4769217,564,0.45
4769317,562,0.45
4769417,562,0.45
4769517,558,0.45
4769617,569,0.46
4769717,574,0.46
4769817,560,0.45
4769917,571,0.46
4770017,556,0.45
4770117,576,0.46
4770217,558,0.45
4770317,562,0.45
4770417,561,0.45
4770517,562,0.45
4770617,548,0.44
4770717,560,0.45
4770817,560,0.45
4770917,562,0.45
4771017,564,0.45
4771117,543,0.44
4771217,562,0.45
4771317,560,0.45
4771417,553,0.45
4771517,561,0.45
4771617,575,0.46
4771717,574,0.46
4771817,560,0.45
4771917,560,0.45
4772017,556,0.45
4772117,543,0.44
4772217,560,0.45
4772317,574,0.46
4772417,549,0.44
4772517,562,0.45
4772617,564,0.45
4772717,560,0.45
4772817,570,0.46
4772917,561,0.45
4773017,573,0.46
4773117,552,0.44
4773217,562,0.45
4773317,572,0.46
4773417,562,0.45
4773517,563,0.45
4773617,556,0.45
4773717,564,0.45
4773817,562,0.45
4773917,572,0.46
4774017,560,0.45
4774117,559,0.45
4774217,566,0.46
4774317,562,0.45
4774417,562,0.45
4774517,562,0.45
4774617,565,0.46
4774717,562,0.45
4774817,560,0.45
4774917,562,0.45
4775017,574,0.46
4775117,562,0.45
4775217,566,0.46
4775317,576,0.46
4775417,569,0.46
4775517,560,0.45
4775617,559,0.45
4775717,573,0.46
4775817,562,0.45
4775917,548,0.44
4776017,554,0.45
4776117,570,0.46
4776217,560,0.45
4776317,562,0.45
4776417,573,0.46
4776517,566,0.46
4776617,560,0.45
4776717,562,0.45
4776817,566,0.46
4776917,559,0.45
4777017,556,0.45
4777117,562,0.45
4777217,564,0.45
4777317,562,0.45
4777417,560,0.45
4777517,562,0.45
4777617,561,0.45
4777717,563,0.45
4777817,562,0.45
4777917,562,0.45
4778017,558,0.45
4778117,574,0.46
4778217,575,0.46
4778317,566,0.46
4778417,553,0.45
4778517,562,0.45
4778617,571,0.46
4778717,567,0.46
4778817,562,0.45
4778917,576,0.46
4779017,562,0.45
4779117,566,0.46
4779217,560,0.45
4779317,558,0.45
4779417,557,0.45
4779517,553,0.45
4779617,565,0.46
4779717,560,0.45
4779817,573,0.46
4779917,561,0.45
4780017,572,0.46
4780117,572,0.46
4780217,558,0.45
4780317,560,0.45
4780417,562,0.45
4780517,566,0.46
4780617,568,0.46
4780717,567,0.46
4780817,563,0.45
4780917,560,0.45
4781017,562,0.45
4781117,561,0.45
4781217,543,0.44
4781317,562,0.45
4781417,574,0.46
4781517,566,0.46
4781617,556,0.45
4781717,566,0.46
4781817,560,0.45
4781917,562,0.45
4782017,562,0.45
4782117,560,0.45
4782217,556,0.45
4782317,559,0.45
4782417,559,0.45
4782517,562,0.45
4782617,574,0.46
4782717,561,0.45
4782817,562,0.45
4782917,566,0.46
4783017,565,0.46
4783117,562,0.45
4783217,562,0.45
4783317,559,0.45
4783417,560,0.45
4783517,573,0.46
4783617,560,0.45
4783717,560,0.45
4783817,561,0.45
4783917,558,0.45
4784017,562,0.45
4784117,562,0.45
4784217,571,0.46
4784317,548,0.44
4784417,564,0.45
4784517,532,0.43
4784617,543,0.44
4784717,560,0.45
4784817,570,0.46
4784917,556,0.45
4785017,566,0.46
4785117,545,0.44
4785217,560,0.45
4785317,562,0.45
4785417,564,0.45
4785517,560,0.45
4785617,562,0.45
4785717,560,0.45
4785817,548,0.44
4785917,566,0.46
4786017,566,0.46
4786117,560,0.45
4786217,562,0.45
4786317,569,0.46
4786417,566,0.46
4786517,572,0.46
4786617,573,0.46
4786717,548,0.44
4786817,541,0.44
4786917,559,0.45
4787017,552,0.44
4787117,559,0.45
4787217,566,0.46
4787317,560,0.45
4787417,548,0.44
4787517,563,0.45
4787617,562,0.45
4787717,560,0.45
4787817,559,0.45
4787917,562,0.45
4788017,560,0.45
4788117,560,0.45
4788217,560,0.45
4788317,550,0.44
4788417,562,0.45
4788517,562,0.45
4788617,549,0.44
4788717,562,0.45
4788817,560,0.45
4788917,548,0.44
4789017,561,0.45
4789117,570,0.46
4789217,562,0.45
4789317,559,0.45
4789417,562,0.45
4789517,573,0.46
4789617,560,0.45
4789717,548,0.44
4789817,562,0.45
4789917,563,0.45
4790017,561,0.45
4790117,563,0.45
4790217,566,0.46
4790317,568,0.46
4790417,561,0.45
4790517,560,0.45
4790617,561,0.45
4790717,562,0.45
4790817,558,0.45
4790917,543,0.44
4791017,562,0.45
4791117,564,0.45
4791217,562,0.45
4791317,545,0.44
4791417,566,0.46
4791517,574,0.46
4791617,569,0.46
4791717,549,0.44
4791817,560,0.45
4791917,560,0.45
4792017,562,0.45
4792117,563,0.45
4792217,562,0.45
4792317,562,0.45
4792417,560,0.45
4792517,560,0.45
4792617,558,0.45
4792717,562,0.45
4792817,562,0.45
4792917,564,0.45
4793017,561,0.45
4793117,569,0.46
4793217,574,0.46
4793317,562,0.45
4793417,562,0.45
4793517,560,0.45
4793617,560,0.45
4793717,560,0.45
4793817,569,0.46
4793917,544,0.44
4794017,562,0.45
4794117,562,0.45
4794217,561,0.45
4794317,564,0.45
4794417,562,0.45
4794517,576,0.46
4794617,561,0.45
4794717,560,0.45
4794817,545,0.44
4794917,562,0.45
4795017,569,0.46
4795117,565,0.46
4795217,565,0.46
4795317,560,0.45
4795417,560,0.45
4795517,562,0.45
4795617,563,0.45
4795717,564,0.45
4795817,560,0.45
4795917,562,0.45
4796017,565,0.46
4796117,563,0.45
4796217,561,0.45
4796317,562,0.45
4796417,560,0.45
4796517,549,0.44
4796617,548,0.44
4796717,574,0.46
4796817,573,0.46
4796917,562,0.45
4797017,562,0.45
4797117,560,0.45
4797217,573,0.46
4797317,562,0.45
4797417,561,0.45
4797517,560,0.45
4797617,567,0.46
4797717,556,0.45
4797817,569,0.46
4797917,572,0.46
4798017,560,0.45
4798117,566,0.46
4798217,562,0.45
4798317,566,0.46
4798417,561,0.45
4798517,561,0.45
4798617,572,0.46
4798717,560,0.45
4798817,571,0.46
4798917,562,0.45
4799017,556,0.45
4799117,564,0.45
4799217,560,0.45
4799317,560,0.45
4799417,560,0.45
4799517,562,0.45
4799617,556,0.45
4799717,561,0.45
4799817,572,0.46
4799917,576,0.46
4800017,543,0.44
4800117,562,0.45
4800217,563,0.45
4800317,563,0.45
4800417,567,0.46
4800517,562,0.45
4800617,562,0.45
4800717,559,0.45
4800817,573,0.46
4800917,562,0.45
4801017,566,0.46
4801117,562,0.45
4801217,568,0.46
4801317,558,0.45
4801417,575,0.46
4801517,562,0.45
4801617,562,0.45
4801717,569,0.46
4801817,557,0.45
4801917,544,0.44
4802017,559,0.45
4802117,557,0.45
4802217,560,0.45
4802317,562,0.45
4802417,542,0.44
4802517,562,0.45
4802617,548,0.44
4802717,562,0.45
4802817,544,0.44
4802917,553,0.45
4803017,548,0.44
4803117,574,0.46
4803217,562,0.45
4803317,562,0.45
4803417,566,0.46
4803517,561,0.45
4803617,560,0.45
4803717,562,0.45
4803817,566,0.46
4803917,561,0.45
4804017,556,0.45
4804117,566,0.46
4804217,559,0.45
4804317,562,0.45
4804417,561,0.45
4804517,564,0.45
4804617,575,0.46
4804717,562,0.45
4804817,571,0.46
4804917,569,0.46
4805017,571,0.46
4805117,562,0.45
4805217,571,0.46
4805317,568,0.46
4805417,548,0.44
4805517,562,0.45
4805617,560,0.45
4805717,565,0.46
4805817,560,0.45
4805917,559,0.45
4806017,548,0.44
4806117,561,0.45
4806217,562,0.45
4806317,573,0.46
4806417,562,0.45
4806517,575,0.46
4806617,558,0.45
4806717,563,0.45
4806817,562,0.45
4806917,562,0.45
4807017,564,0.45
4807117,560,0.45
4807217,573,0.46
4807317,562,0.45
4807417,559,0.45
4807517,562,0.45
4807617,562,0.45
4807717,548,0.44
4807817,571,0.46
4807917,563,0.45
4808017,560,0.45
4808117,562,0.45
4808217,562,0.45
4808317,572,0.46
4808417,562,0.45
4808517,567,0.46
4808617,566,0.46
4808717,543,0.44
4808817,562,0.45
4808917,564,0.45
4809017,549,0.44
4809117,560,0.45
4809217,563,0.45
4809317,553,0.45
4809417,564,0.45
4809517,562,0.45
4809617,561,0.45
4809717,560,0.45
4809817,548,0.44
4809917,565,0.46
4810017,574,0.46
4810117,562,0.45
4810217,563,0.45
4810317,563,0.45
4810417,560,0.45
4810517,543,0.44
4810617,562,0.45
4810717,549,0.44
4810817,563,0.45
4810917,562,0.45
4811017,572,0.46
4811117,573,0.46
4811217,564,0.45
4811317,562,0.45
4811417,573,0.46
4811517,564,0.45
4811617,562,0.45
4811717,567,0.46
4811817,573,0.46
4811917,560,0.45
4812017,562,0.45
4812117,564,0.45
4812217,568,0.46
4812317,562,0.45
4812417,560,0.45
4812517,543,0.44
4812617,562,0.45
4812717,566,0.46
4812817,560,0.45
4812917,562,0.45
4813017,560,0.45
4813117,559,0.45
4813217,574,0.46
4813317,560,0.45
4813417,560,0.45
4813517,570,0.46
4813617,571,0.46
4813717,560,0.45
4813817,564,0.45
4813917,548,0.44
4814017,576,0.46
4814117,560,0.45
4814217,566,0.46
4814317,562,0.45
4814417,549,0.44
4814517,572,0.46
4814617,571,0.46
4814717,560,0.45
4814817,562,0.45
4814917,548,0.44
4815017,562,0.45
4815117,572,0.46
4815217,559,0.45
4815317,575,0.46
4815417,560,0.45
4815517,553,0.45
4815617,562,0.45
4815717,562,0.45
4815817,562,0.45
4815917,563,0.45
4816017,560,0.45
4816117,559,0.45
4816217,561,0.45
4816317,575,0.46
4816417,561,0.45
4816517,549,0.44
4816617,562,0.45
4816717,562,0.45
4816817,562,0.45
4816917,561,0.45
4817017,563,0.45
4817117,566,0.46
4817217,562,0.45
4817317,562,0.45
4817417,569,0.46
4817517,561,0.45
4817617,581,0.47
4817717,562,0.45
4817817,561,0.45
4817917,562,0.45
4818017,563,0.45
4818117,566,0.46
4818217,562,0.45
4818317,562,0.45
4818417,558,0.45
4818517,562,0.45
4818617,560,0.45
4818717,562,0.45
4818817,545,0.44
4818917,563,0.45
4819017,561,0.45
4819117,560,0.45
4819217,558,0.45
4819317,560,0.45
4819417,562,0.45
4819517,560,0.45
4819617,572,0.46
4819717,560,0.45
4819817,568,0.46
4819917,566,0.46
4820017,562,0.45
4820117,560,0.45
4820217,560,0.45
4820317,559,0.45
4820417,549,0.44
4820517,562,0.45
4820617,560,0.45
4820717,562,0.45
4820817,560,0.45
4820917,562,0.45
4821017,562,0.45
4821117,560,0.45
4821217,567,0.46
4821317,557,0.45
4821417,560,0.45
4821517,554,0.45
4821617,556,0.45
4821717,562,0.45
4821817,563,0.45
4821917,549,0.44
4822017,572,0.46
4822117,562,0.45
4822217,563,0.45
4822317,502,0.4
4822417,560,0.45
4822517,571,0.46
4822617,561,0.45
4822717,564,0.45
4822817,561,0.45
4822917,560,0.45
4823017,562,0.45
4823117,566,0.46
4823217,545,0.44
4823317,563,0.45
4823417,560,0.45
4823517,561,0.45
4823617,565,0.46
4823717,557,0.45
4823817,560,0.45
4823917,560,0.45
4824017,565,0.46
4824117,569,0.46
4824217,551,0.44
4824317,573,0.46
4824417,562,0.45
4824517,549,0.44
4824617,548,0.44
4824717,561,0.45
4824817,559,0.45
4824917,575,0.46
4825017,544,0.44
4825117,560,0.45
4825217,572,0.46
4825317,562,0.45
4825417,564,0.45
4825517,560,0.45
4825617,560,0.45
4825717,561,0.45
4825817,562,0.45
4825917,573,0.46
4826017,563,0.45
4826117,564,0.45
4826217,543,0.44
4826317,560,0.45
4826417,564,0.45
4826517,560,0.45
4826617,574,0.46
4826717,560,0.45
4826817,574,0.46
4826917,578,0.47
4827017,563,0.45
4827117,562,0.45
4827217,545,0.44
4827317,561,0.45
4827417,574,0.46
4827517,558,0.45
4827617,553,0.45
4827717,495,0.4
4827817,560,0.45
4827917,560,0.45
4828017,574,0.46
4828117,557,0.45
4828217,548,0.44
4828317,571,0.46
4828417,562,0.45
4828517,561,0.45
4828617,561,0.45
4828717,572,0.46
4828817,563,0.45
4828917,569,0.46
4829017,561,0.45
4829117,562,0.45
4829217,562,0.45
4829317,560,0.45
4829417,561,0.45
4829517,562,0.45
4829617,559,0.45
4829717,562,0.45
4829817,562,0.45
4829917,574,0.46
4830017,565,0.46
4830117,559,0.45
4830217,573,0.46
4830317,562,0.45
4830417,560,0.45
4830517,562,0.45
4830617,549,0.44
4830717,551,0.44
4830817,559,0.45
4830917,559,0.45
4831017,560,0.45
4831117,560,0.45
4831217,565,0.46
4831317,564,0.45
4831417,573,0.46
4831517,568,0.46
4831617,571,0.46
4831717,561,0.45
4831817,571,0.46
4831917,561,0.45
4832017,560,0.45
4832117,562,0.45
4832217,560,0.45
4832317,565,0.46
4832417,557,0.45
4832517,560,0.45
4832617,560,0.45
4832717,572,0.46
4832817,574,0.46
4832917,560,0.45
4833017,566,0.46
4833117,572,0.46
4833217,563,0.45
4833317,548,0.44
4833417,560,0.45
4833517,562,0.45
4833617,572,0.46
4833717,560,0.45
4833817,562,0.45
4833917,568,0.46
4834017,556,0.45
4834117,545,0.44
4834217,570,0.46
4834317,549,0.44
4834417,562,0.45
4834517,556,0.45
4834617,564,0.45
4834717,574,0.46
4834817,567,0.46
4834917,543,0.44
4835017,563,0.45
4835117,565,0.46
4835217,566,0.46
4835317,562,0.45
4835417,561,0.45
4835517,560,0.45
4835617,565,0.46
4835717,560,0.45
4835817,562,0.45
4835917,562,0.45
4836017,562,0.45
4836117,560,0.45
4836217,560,0.45
4836317,562,0.45
4836417,560,0.45
4836517,561,0.45
4836617,562,0.45
4836717,562,0.45
4836817,559,0.45
4836917,541,0.44
4837017,560,0.45
4837117,561,0.45
4837217,560,0.45
4837317,563,0.45
4837417,560,0.45
4837517,564,0.45
4837617,562,0.45
4837717,561,0.45
4837817,574,0.46
4837917,563,0.45
4838017,562,0.45
4838117,560,0.45
4838217,571,0.46
4838317,566,0.46
4838417,569,0.46
4838517,559,0.45
4838617,566,0.46
4838717,571,0.46
4838817,561,0.45
4838917,560,0.45
4839017,562,0.45
4839117,562,0.45
4839217,548,0.44
4839317,549,0.44
4839417,562,0.45
4839517,565,0.46
4839617,560,0.45
4839717,553,0.45
4839817,562,0.45
4839917,560,0.45
4840017,566,0.46
4840117,548,0.44
4840217,564,0.45
4840317,574,0.46
4840417,562,0.45
4840517,561,0.45
4840617,572,0.46
4840717,566,0.46
4840817,560,0.45
4840917,560,0.45
4841017,549,0.44
4841117,560,0.45
4841217,561,0.45
4841317,563,0.45
4841417,563,0.45
4841517,573,0.46
4841617,563,0.45
4841717,566,0.46
4841817,560,0.45
4841917,556,0.45
4842017,568,0.46
4842117,562,0.45
4842217,560,0.45
4842317,577,0.46
4842417,562,0.45
4842517,563,0.45
4842617,573,0.46
4842717,560,0.45
4842817,563,0.45
4842917,560,0.45
4843017,564,0.45
4843117,570,0.46
4843217,564,0.45
4843317,562,0.45
4843417,564,0.45
4843517,571,0.46
4843617,562,0.45
4843717,558,0.45
4843817,560,0.45
4843917,560,0.45
4844017,560,0.45
4844117,562,0.45
4844217,561,0.45
4844317,565,0.46
4844417,545,0.44
4844517,569,0.46
4844617,573,0.46
4844717,562,0.45
4844817,569,0.46
4844917,575,0.46
4845017,562,0.45
4845117,564,0.45
4845217,561,0.45
4845317,575,0.46
4845417,560,0.45
4845517,562,0.45
4845617,562,0.45
4845717,573,0.46
4845817,568,0.46
4845917,573,0.46
4846017,562,0.45
4846117,564,0.45
4846217,555,0.45
4846317,548,0.44
4846417,560,0.45
4846517,562,0.45
4846617,552,0.44
4846717,565,0.46
4846817,566,0.46
4846917,562,0.45
4847017,574,0.46
4847117,560,0.45
4847217,562,0.45
4847317,562,0.45
4847417,560,0.45
4847517,560,0.45
4847617,558,0.45
4847717,573,0.46
4847817,562,0.45
4847917,560,0.45
4848017,569,0.46
4848117,562,0.45
4848217,560,0.45
4848317,561,0.45
4848417,574,0.46
4848517,557,0.45
4848617,560,0.45
4848717,562,0.45
4848817,561,0.45
4848917,563,0.45
4849017,566,0.46
4849117,563,0.45
4849217,556,0.45
4849317,560,0.45
4849417,562,0.45
4849517,570,0.46
4849617,563,0.45
4849717,552,0.44
4849817,558,0.45
4849917,562,0.45
4850017,563,0.45
4850117,560,0.45
4850217,558,0.45
4850317,563,0.45
4850417,574,0.46
4850517,560,0.45
4850617,562,0.45
4850717,561,0.45
4850817,560,0.45
4850917,559,0.45
4851017,561,0.45
4851117,562,0.45
4851217,560,0.45
4851317,562,0.45
4851417,561,0.45
4851517,560,0.45
4851617,560,0.45
4851717,562,0.45
4851817,550,0.44
4851917,560,0.45
4852017,562,0.45
4852117,560,0.45
4852217,560,0.45
4852317,565,0.46
4852417,562,0.45
4852517,560,0.45
4852617,570,0.46
4852717,543,0.44
4852817,572,0.46
4852917,562,0.45
4853017,562,0.45
4853117,557,0.45
4853217,563,0.45
4853317,562,0.45
4853417,560,0.45
4853517,561,0.45
4853617,560,0.45
4853717,564,0.45
4853817,557,0.45
4853917,570,0.46
4854017,560,0.45
4854117,556,0.45
4854217,562,0.45
4854317,572,0.46
4854417,562,0.45
4854517,561,0.45
4854617,546,0.44
4854717,560,0.45
4854817,559,0.45
4854917,573,0.46
4855017,562,0.45
4855117,560,0.45
4855217,569,0.46
4855317,560,0.45
4855417,569,0.46
4855517,560,0.45
4855617,561,0.45
4855717,563,0.45
4855817,562,0.45
4855917,562,0.45
4856017,561,0.45
4856117,543,0.44
4856217,566,0.46
4856317,567,0.46
4856417,561,0.45
4856517,560,0.45
4856617,558,0.45
4856717,545,0.44
4856817,573,0.46
4856917,562,0.45
4857017,566,0.46
4857117,573,0.46
4857217,560,0.45
4857317,562,0.45
4857417,573,0.46
4857517,564,0.45
4857617,552,0.44
4857717,562,0.45
4857817,560,0.45
4857917,543,0.44
4858017,574,0.46
4858117,561,0.45
4858217,562,0.45
4858317,562,0.45
4858417,563,0.45
4858517,540,0.44
4858617,550,0.44
4858717,562,0.45
4858817,562,0.45
4858917,563,0.45
4859017,559,0.45
4859117,544,0.44
4859217,560,0.45
4859317,562,0.45
4859417,562,0.45
4859517,560,0.45
4859617,573,0.46
4859717,558,0.45
4859817,560,0.45
4859917,571,0.46
4860017,560,0.45
4860117,560,0.45
4860217,571,0.46
4860317,566,0.46
4860417,565,0.46
4860517,562,0.45
4860617,548,0.44
4860717,562,0.45
4860817,584,0.47
4860917,563,0.45
4861017,560,0.45
4861117,559,0.45
4861217,562,0.45
4861317,562,0.45
4861417,563,0.45
4861517,573,0.46
4861617,560,0.45
4861717,543,0.44
4861817,562,0.45
4861917,566,0.46
4862017,560,0.45
4862117,574,0.46
4862217,562,0.45
4862317,561,0.45
4862417,562,0.45
4862517,560,0.45
4862617,562,0.45
4862717,562,0.45
4862817,560,0.45
4862917,569,0.46
4863017,569,0.46
4863117,573,0.46
4863217,571,0.46
4863317,562,0.45
4863417,558,0.45
4863517,558,0.45
4863617,559,0.45
4863717,560,0.45
4863817,562,0.45
4863917,562,0.45
4864017,570,0.46
4864117,563,0.45
4864217,542,0.44
4864317,565,0.46
4864417,565,0.46
321617,560,0.45
321717,556,0.45
321817,548,0.44
321917,557,0.45
322017,553,0.45
322117,559,0.45
322217,560,0.45
322317,537,0.43
322417,562,0.45
322517,558,0.45
322617,574,0.46
322717,562,0.45
322817,563,0.45
322917,560,0.45
323017,566,0.46
323117,560,0.45
323217,558,0.45
323317,570,0.46
323417,556,0.45
323517,560,0.45
323617,558,0.45
323717,560,0.45
323817,541,0.44
323917,559,0.45
324017,562,0.45
324117,574,0.46
324217,555,0.45
324317,566,0.46
324417,563,0.45
324517,562,0.45
324617,562,0.45
324717,566,0.46
324817,560,0.45
324917,560,0.45
325017,570,0.46
325117,567,0.46
325217,566,0.46
325317,557,0.45
325417,565,0.46
325517,574,0.46
325617,562,0.45
325717,560,0.45
325817,559,0.45
325917,560,0.45
